timestamp,date,activity,non_wear,technical_fault,is_usable_day,activity_cleaned,activity_gaps_filled,hour
2010-06-18 09:00:00,2010-06-18,0,False,False,True,0.0,48.0,0
2010-06-18 09:01:00,2010-06-18,0,False,False,True,0.0,48.0,0
2010-06-18 09:02:00,2010-06-18,0,False,False,True,0.0,48.0,0
2010-06-18 09:03:00,2010-06-18,0,False,False,True,0.0,48.0,0
2010-06-18 09:04:00,2010-06-18,0,False,False,True,0.0,48.0,0
2010-06-18 09:05:00,2010-06-18,0,False,False,True,0.0,48.0,0
2010-06-18 09:06:00,2010-06-18,0,False,False,True,0.0,48.0,0
2010-06-18 09:07:00,2010-06-18,0,False,False,True,0.0,48.0,0
2010-06-18 09:08:00,2010-06-18,646,False,False,True,646.0,646.0,0
2010-06-18 09:09:00,2010-06-18,712,False,False,True,712.0,712.0,0
2010-06-18 09:10:00,2010-06-18,485,False,False,True,485.0,485.0,0
2010-06-18 09:11:00,2010-06-18,120,False,False,True,120.0,120.0,0
2010-06-18 09:12:00,2010-06-18,18,False,False,True,18.0,18.0,0
2010-06-18 09:13:00,2010-06-18,94,False,False,True,94.0,94.0,0
2010-06-18 09:14:00,2010-06-18,606,False,False,True,606.0,606.0,0
2010-06-18 09:15:00,2010-06-18,454,False,False,True,454.0,454.0,0
2010-06-18 09:16:00,2010-06-18,734,False,False,True,734.0,734.0,0
2010-06-18 09:17:00,2010-06-18,626,False,False,True,626.0,626.0,0
2010-06-18 09:18:00,2010-06-18,759,False,False,True,759.0,759.0,0
2010-06-18 09:19:00,2010-06-18,1221,False,False,True,1221.0,1221.0,0
2010-06-18 09:20:00,2010-06-18,1620,False,False,True,1620.0,1620.0,0
2010-06-18 09:21:00,2010-06-18,268,False,False,True,268.0,268.0,0
2010-06-18 09:22:00,2010-06-18,88,False,False,True,88.0,88.0,0
2010-06-18 09:23:00,2010-06-18,286,False,False,True,286.0,286.0,0
2010-06-18 09:24:00,2010-06-18,712,False,False,True,712.0,712.0,0
2010-06-18 09:25:00,2010-06-18,646,False,False,True,646.0,646.0,0
2010-06-18 09:26:00,2010-06-18,1474,False,False,True,1474.0,1474.0,0
2010-06-18 09:27:00,2010-06-18,862,False,False,True,862.0,862.0,0
2010-06-18 09:28:00,2010-06-18,517,False,False,True,517.0,517.0,0
2010-06-18 09:29:00,2010-06-18,306,False,False,True,306.0,306.0,0
2010-06-18 09:30:00,2010-06-18,667,False,False,True,667.0,667.0,0
2010-06-18 09:31:00,2010-06-18,712,False,False,True,712.0,712.0,0
2010-06-18 09:32:00,2010-06-18,734,False,False,True,734.0,734.0,0
2010-06-18 09:33:00,2010-06-18,862,False,False,True,862.0,862.0,0
2010-06-18 09:34:00,2010-06-18,626,False,False,True,626.0,626.0,0
2010-06-18 09:35:00,2010-06-18,160,False,False,True,160.0,160.0,0
2010-06-18 09:36:00,2010-06-18,125,False,False,True,125.0,125.0,0
2010-06-18 09:37:00,2010-06-18,143,False,False,True,143.0,143.0,0
2010-06-18 09:38:00,2010-06-18,948,False,False,True,948.0,948.0,0
2010-06-18 09:39:00,2010-06-18,689,False,False,True,689.0,689.0,0
2010-06-18 09:40:00,2010-06-18,250,False,False,True,250.0,250.0,0
2010-06-18 09:41:00,2010-06-18,469,False,False,True,469.0,469.0,0
2010-06-18 09:42:00,2010-06-18,783,False,False,True,783.0,783.0,0
2010-06-18 09:43:00,2010-06-18,2586,False,False,True,2586.0,2586.0,0
2010-06-18 09:44:00,2010-06-18,2752,False,False,True,2752.0,2752.0,0
2010-06-18 09:45:00,2010-06-18,1042,False,False,True,1042.0,1042.0,0
2010-06-18 09:46:00,2010-06-18,166,False,False,True,166.0,166.0,0
2010-06-18 09:47:00,2010-06-18,349,False,False,True,349.0,349.0,0
2010-06-18 09:48:00,2010-06-18,783,False,False,True,783.0,783.0,0
2010-06-18 09:49:00,2010-06-18,386,False,False,True,386.0,386.0,0
2010-06-18 09:50:00,2010-06-18,1341,False,False,True,1341.0,1341.0,0
2010-06-18 09:51:00,2010-06-18,1954,False,False,True,1954.0,1954.0,0
2010-06-18 09:52:00,2010-06-18,2016,False,False,True,2016.0,2016.0,0
2010-06-18 09:53:00,2010-06-18,2507,False,False,True,2507.0,2507.0,0
2010-06-18 09:54:00,2010-06-18,2016,False,False,True,2016.0,2016.0,0
2010-06-18 09:55:00,2010-06-18,1010,False,False,True,1010.0,1010.0,0
2010-06-18 09:56:00,2010-06-18,948,False,False,True,948.0,948.0,0
2010-06-18 09:57:00,2010-06-18,485,False,False,True,485.0,485.0,0
2010-06-18 09:58:00,2010-06-18,667,False,False,True,667.0,667.0,0
2010-06-18 09:59:00,2010-06-18,242,False,False,True,242.0,242.0,0
2010-06-18 10:00:00,2010-06-18,1042,False,False,True,1042.0,1042.0,1
2010-06-18 10:01:00,2010-06-18,689,False,False,True,689.0,689.0,1
2010-06-18 10:02:00,2010-06-18,116,False,False,True,116.0,116.0,1
2010-06-18 10:03:00,2010-06-18,94,False,False,True,94.0,94.0,1
2010-06-18 10:04:00,2010-06-18,55,False,False,True,55.0,55.0,1
2010-06-18 10:05:00,2010-06-18,361,False,False,True,361.0,361.0,1
2010-06-18 10:06:00,2010-06-18,88,False,False,True,88.0,88.0,1
2010-06-18 10:07:00,2010-06-18,82,False,False,True,82.0,82.0,1
2010-06-18 10:08:00,2010-06-18,835,False,False,True,835.0,835.0,1
2010-06-18 10:09:00,2010-06-18,250,False,False,True,250.0,250.0,1
2010-06-18 10:10:00,2010-06-18,783,False,False,True,783.0,783.0,1
2010-06-18 10:11:00,2010-06-18,439,False,False,True,439.0,439.0,1
2010-06-18 10:12:00,2010-06-18,235,False,False,True,235.0,235.0,1
2010-06-18 10:13:00,2010-06-18,809,False,False,True,809.0,809.0,1
2010-06-18 10:14:00,2010-06-18,734,False,False,True,734.0,734.0,1
2010-06-18 10:15:00,2010-06-18,734,False,False,True,734.0,734.0,1
2010-06-18 10:16:00,2010-06-18,689,False,False,True,689.0,689.0,1
2010-06-18 10:17:00,2010-06-18,533,False,False,True,533.0,533.0,1
2010-06-18 10:18:00,2010-06-18,425,False,False,True,425.0,425.0,1
2010-06-18 10:19:00,2010-06-18,469,False,False,True,469.0,469.0,1
2010-06-18 10:20:00,2010-06-18,759,False,False,True,759.0,759.0,1
2010-06-18 10:21:00,2010-06-18,500,False,False,True,500.0,500.0,1
2010-06-18 10:22:00,2010-06-18,398,False,False,True,398.0,398.0,1
2010-06-18 10:23:00,2010-06-18,0,False,False,True,0.0,31.0,1
2010-06-18 10:24:00,2010-06-18,386,False,False,True,386.0,386.0,1
2010-06-18 10:25:00,2010-06-18,568,False,False,True,568.0,568.0,1
2010-06-18 10:26:00,2010-06-18,469,False,False,True,469.0,469.0,1
2010-06-18 10:27:00,2010-06-18,361,False,False,True,361.0,361.0,1
2010-06-18 10:28:00,2010-06-18,349,False,False,True,349.0,349.0,1
2010-06-18 10:29:00,2010-06-18,296,False,False,True,296.0,296.0,1
2010-06-18 10:30:00,2010-06-18,160,False,False,True,160.0,160.0,1
2010-06-18 10:31:00,2010-06-18,160,False,False,True,160.0,160.0,1
2010-06-18 10:32:00,2010-06-18,178,False,False,True,178.0,178.0,1
2010-06-18 10:33:00,2010-06-18,178,False,False,True,178.0,178.0,1
2010-06-18 10:34:00,2010-06-18,626,False,False,True,626.0,626.0,1
2010-06-18 10:35:00,2010-06-18,268,False,False,True,268.0,268.0,1
2010-06-18 10:36:00,2010-06-18,20,False,False,True,20.0,20.0,1
2010-06-18 10:37:00,2010-06-18,154,False,False,True,154.0,154.0,1
2010-06-18 10:38:00,2010-06-18,227,False,False,True,227.0,227.0,1
2010-06-18 10:39:00,2010-06-18,27,False,False,True,27.0,27.0,1
2010-06-18 10:40:00,2010-06-18,17,False,False,True,17.0,17.0,1
2010-06-18 10:41:00,2010-06-18,91,False,False,True,91.0,91.0,1
2010-06-18 10:42:00,2010-06-18,15,False,False,True,15.0,15.0,1
2010-06-18 10:43:00,2010-06-18,40,False,False,True,40.0,40.0,1
2010-06-18 10:44:00,2010-06-18,0,False,False,True,0.0,31.0,1
2010-06-18 10:45:00,2010-06-18,49,False,False,True,49.0,49.0,1
2010-06-18 10:46:00,2010-06-18,43,False,False,True,43.0,43.0,1
2010-06-18 10:47:00,2010-06-18,172,False,False,True,172.0,172.0,1
2010-06-18 10:48:00,2010-06-18,15,False,False,True,15.0,15.0,1
