timestamp,date,activity,non_wear,technical_fault,is_usable_day,activity_cleaned,activity_gaps_filled,hour
2009-04-03 12:00:00,2009-04-03,0,False,False,True,0.0,170.0,0
2009-04-03 12:01:00,2009-04-03,4,False,False,True,4.0,4.0,0
2009-04-03 12:02:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:03:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:04:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:05:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:06:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:07:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:08:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:09:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:10:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:11:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:12:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:13:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:14:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:15:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:16:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:17:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:18:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:19:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:20:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:21:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:22:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:23:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:24:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:25:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:26:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:27:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:28:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:29:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:30:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:31:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:32:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:33:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:34:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:35:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:36:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:37:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:38:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:39:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:40:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:41:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:42:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:43:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:44:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:45:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:46:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:47:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:48:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:49:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:50:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:51:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:52:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:53:00,2009-04-03,3,False,False,True,3.0,3.0,0
2009-04-03 12:54:00,2009-04-03,3,False,False,True,3.0,3.0,0
