timestamp,date,activity,non_wear,technical_fault,is_usable_day,activity_cleaned,activity_gaps_filled,hour
2009-05-05 10:00:00,2009-05-05,0,False,False,True,0.0,127.0,0
2009-05-05 10:01:00,2009-05-05,7,False,False,True,7.0,7.0,0
2009-05-05 10:02:00,2009-05-05,0,False,False,True,0.0,127.0,0
2009-05-05 10:03:00,2009-05-05,0,False,False,True,0.0,127.0,0
2009-05-05 10:04:00,2009-05-05,4,False,False,True,4.0,4.0,0
2009-05-05 10:05:00,2009-05-05,0,False,False,True,0.0,127.0,0
2009-05-05 10:06:00,2009-05-05,2,False,False,True,2.0,2.0,0
2009-05-05 10:07:00,2009-05-05,5,False,False,True,5.0,5.0,0
2009-05-05 10:08:00,2009-05-05,4,False,False,True,4.0,4.0,0
2009-05-05 10:09:00,2009-05-05,2,False,False,True,2.0,2.0,0
2009-05-05 10:10:00,2009-05-05,7,False,False,True,7.0,7.0,0
2009-05-05 10:11:00,2009-05-05,12,False,False,True,12.0,12.0,0
2009-05-05 10:12:00,2009-05-05,4,False,False,True,4.0,4.0,0
2009-05-05 10:13:00,2009-05-05,649,False,False,True,649.0,649.0,0
2009-05-05 10:14:00,2009-05-05,691,False,False,True,691.0,691.0,0
2009-05-05 10:15:00,2009-05-05,1378,False,False,True,1378.0,1378.0,0
2009-05-05 10:16:00,2009-05-05,917,False,False,True,917.0,917.0,0
2009-05-05 10:17:00,2009-05-05,520,False,False,True,520.0,520.0,0
2009-05-05 10:18:00,2009-05-05,472,False,False,True,472.0,472.0,0
2009-05-05 10:19:00,2009-05-05,354,False,False,True,354.0,354.0,0
2009-05-05 10:20:00,2009-05-05,691,False,False,True,691.0,691.0,0
2009-05-05 10:21:00,2009-05-05,1378,False,False,True,1378.0,1378.0,0
2009-05-05 10:22:00,2009-05-05,809,False,False,True,809.0,809.0,0
2009-05-05 10:23:00,2009-05-05,415,False,False,True,415.0,415.0,0
2009-05-05 10:24:00,2009-05-05,415,False,False,True,415.0,415.0,0
2009-05-05 10:25:00,2009-05-05,415,False,False,True,415.0,415.0,0
2009-05-05 10:26:00,2009-05-05,443,False,False,True,443.0,443.0,0
2009-05-05 10:27:00,2009-05-05,487,False,False,True,487.0,487.0,0
2009-05-05 10:28:00,2009-05-05,736,False,False,True,736.0,736.0,0
2009-05-05 10:29:00,2009-05-05,415,False,False,True,415.0,415.0,0
2009-05-05 10:30:00,2009-05-05,354,False,False,True,354.0,354.0,0
2009-05-05 10:31:00,2009-05-05,736,False,False,True,736.0,736.0,0
2009-05-05 10:32:00,2009-05-05,487,False,False,True,487.0,487.0,0
2009-05-05 10:33:00,2009-05-05,487,False,False,True,487.0,487.0,0
2009-05-05 10:34:00,2009-05-05,503,False,False,True,503.0,503.0,0
2009-05-05 10:35:00,2009-05-05,554,False,False,True,554.0,554.0,0
2009-05-05 10:36:00,2009-05-05,472,False,False,True,472.0,472.0,0
2009-05-05 10:37:00,2009-05-05,402,False,False,True,402.0,402.0,0
2009-05-05 10:38:00,2009-05-05,487,False,False,True,487.0,487.0,0
2009-05-05 10:39:00,2009-05-05,629,False,False,True,629.0,629.0,0
2009-05-05 10:40:00,2009-05-05,691,False,False,True,691.0,691.0,0
2009-05-05 10:41:00,2009-05-05,1512,False,False,True,1512.0,1512.0,0
2009-05-05 10:42:00,2009-05-05,1179,False,False,True,1179.0,1179.0,0
2009-05-05 10:43:00,2009-05-05,669,False,False,True,669.0,669.0,0
2009-05-05 10:44:00,2009-05-05,472,False,False,True,472.0,472.0,0
2009-05-05 10:45:00,2009-05-05,572,False,False,True,572.0,572.0,0
2009-05-05 10:46:00,2009-05-05,590,False,False,True,590.0,590.0,0
2009-05-05 10:47:00,2009-05-05,415,False,False,True,415.0,415.0,0
2009-05-05 10:48:00,2009-05-05,415,False,False,True,415.0,415.0,0
2009-05-05 10:49:00,2009-05-05,429,False,False,True,429.0,429.0,0
2009-05-05 10:50:00,2009-05-05,1560,False,False,True,1560.0,1560.0,0
2009-05-05 10:51:00,2009-05-05,1822,False,False,True,1822.0,1822.0,0
2009-05-05 10:52:00,2009-05-05,1660,False,False,True,1660.0,1660.0,0
2009-05-05 10:53:00,2009-05-05,572,False,False,True,572.0,572.0,0
2009-05-05 10:54:00,2009-05-05,415,False,False,True,415.0,415.0,0
2009-05-05 10:55:00,2009-05-05,487,False,False,True,487.0,487.0,0
2009-05-05 10:56:00,2009-05-05,365,False,False,True,365.0,365.0,0
2009-05-05 10:57:00,2009-05-05,240,False,False,True,240.0,240.0,0
2009-05-05 10:58:00,2009-05-05,265,False,False,True,265.0,265.0,0
2009-05-05 10:59:00,2009-05-05,429,False,False,True,429.0,429.0,0
2009-05-05 11:00:00,2009-05-05,256,False,False,True,256.0,256.0,1
2009-05-05 11:01:00,2009-05-05,342,False,False,True,342.0,342.0,1
2009-05-05 11:02:00,2009-05-05,669,False,False,True,669.0,669.0,1
2009-05-05 11:03:00,2009-05-05,354,False,False,True,354.0,354.0,1
2009-05-05 11:04:00,2009-05-05,1073,False,False,True,1073.0,1073.0,1
2009-05-05 11:05:00,2009-05-05,1766,False,False,True,1766.0,1766.0,1
2009-05-05 11:06:00,2009-05-05,2000,False,False,True,2000.0,2000.0,1
2009-05-05 11:07:00,2009-05-05,759,False,False,True,759.0,759.0,1
2009-05-05 11:08:00,2009-05-05,861,False,False,True,861.0,861.0,1
2009-05-05 11:09:00,2009-05-05,1179,False,False,True,1179.0,1179.0,1
2009-05-05 11:10:00,2009-05-05,554,False,False,True,554.0,554.0,1
2009-05-05 11:11:00,2009-05-05,443,False,False,True,443.0,443.0,1
2009-05-05 11:12:00,2009-05-05,354,False,False,True,354.0,354.0,1
2009-05-05 11:13:00,2009-05-05,457,False,False,True,457.0,457.0,1
2009-05-05 11:14:00,2009-05-05,332,False,False,True,332.0,332.0,1
2009-05-05 11:15:00,2009-05-05,365,False,False,True,365.0,365.0,1
2009-05-05 11:16:00,2009-05-05,256,False,False,True,256.0,256.0,1
2009-05-05 11:17:00,2009-05-05,365,False,False,True,365.0,365.0,1
2009-05-05 11:18:00,2009-05-05,365,False,False,True,365.0,365.0,1
2009-05-05 11:19:00,2009-05-05,292,False,False,True,292.0,292.0,1
2009-05-05 11:20:00,2009-05-05,342,False,False,True,342.0,342.0,1
2009-05-05 11:21:00,2009-05-05,429,False,False,True,429.0,429.0,1
2009-05-05 11:22:00,2009-05-05,240,False,False,True,240.0,240.0,1
2009-05-05 11:23:00,2009-05-05,649,False,False,True,649.0,649.0,1
2009-05-05 11:24:00,2009-05-05,520,False,False,True,520.0,520.0,1
2009-05-05 11:25:00,2009-05-05,472,False,False,True,472.0,472.0,1
2009-05-05 11:26:00,2009-05-05,342,False,False,True,342.0,342.0,1
2009-05-05 11:27:00,2009-05-05,292,False,False,True,292.0,292.0,1
2009-05-05 11:28:00,2009-05-05,390,False,False,True,390.0,390.0,1
2009-05-05 11:29:00,2009-05-05,365,False,False,True,365.0,365.0,1
2009-05-05 11:30:00,2009-05-05,713,False,False,True,713.0,713.0,1
2009-05-05 11:31:00,2009-05-05,487,False,False,True,487.0,487.0,1
2009-05-05 11:32:00,2009-05-05,443,False,False,True,443.0,443.0,1
2009-05-05 11:33:00,2009-05-05,390,False,False,True,390.0,390.0,1
2009-05-05 11:34:00,2009-05-05,332,False,False,True,332.0,332.0,1
2009-05-05 11:35:00,2009-05-05,321,False,False,True,321.0,321.0,1
2009-05-05 11:36:00,2009-05-05,429,False,False,True,429.0,429.0,1
2009-05-05 11:37:00,2009-05-05,321,False,False,True,321.0,321.0,1
2009-05-05 11:38:00,2009-05-05,321,False,False,True,321.0,321.0,1
2009-05-05 11:39:00,2009-05-05,332,False,False,True,332.0,332.0,1
2009-05-05 11:40:00,2009-05-05,311,False,False,True,311.0,311.0,1
2009-05-05 11:41:00,2009-05-05,946,False,False,True,946.0,946.0,1
2009-05-05 11:42:00,2009-05-05,1421,False,False,True,1421.0,1421.0,1
2009-05-05 11:43:00,2009-05-05,1294,False,False,True,1294.0,1294.0,1
2009-05-05 11:44:00,2009-05-05,1335,False,False,True,1335.0,1335.0,1
2009-05-05 11:45:00,2009-05-05,1294,False,False,True,1294.0,1294.0,1
2009-05-05 11:46:00,2009-05-05,457,False,False,True,457.0,457.0,1
2009-05-05 11:47:00,2009-05-05,590,False,False,True,590.0,590.0,1
2009-05-05 11:48:00,2009-05-05,609,False,False,True,609.0,609.0,1
2009-05-05 11:49:00,2009-05-05,609,False,False,True,609.0,609.0,1
2009-05-05 11:50:00,2009-05-05,487,False,False,True,487.0,487.0,1
2009-05-05 11:51:00,2009-05-05,321,False,False,True,321.0,321.0,1
2009-05-05 11:52:00,2009-05-05,415,False,False,True,415.0,415.0,1
2009-05-05 11:53:00,2009-05-05,265,False,False,True,265.0,265.0,1
2009-05-05 11:54:00,2009-05-05,888,False,False,True,888.0,888.0,1
2009-05-05 11:55:00,2009-05-05,1466,False,False,True,1466.0,1466.0,1
2009-05-05 11:56:00,2009-05-05,1294,False,False,True,1294.0,1294.0,1
2009-05-05 11:57:00,2009-05-05,1560,False,False,True,1560.0,1560.0,1
2009-05-05 11:58:00,2009-05-05,572,False,False,True,572.0,572.0,1
2009-05-05 11:59:00,2009-05-05,472,False,False,True,472.0,472.0,1
2009-05-05 12:00:00,2009-05-05,402,False,False,True,402.0,402.0,2
2009-05-05 12:01:00,2009-05-05,443,False,False,True,443.0,443.0,2
2009-05-05 12:02:00,2009-05-05,649,False,False,True,649.0,649.0,2
2009-05-05 12:03:00,2009-05-05,537,False,False,True,537.0,537.0,2
2009-05-05 12:04:00,2009-05-05,402,False,False,True,402.0,402.0,2
2009-05-05 12:05:00,2009-05-05,443,False,False,True,443.0,443.0,2
2009-05-05 12:06:00,2009-05-05,354,False,False,True,354.0,354.0,2
2009-05-05 12:07:00,2009-05-05,520,False,False,True,520.0,520.0,2
2009-05-05 12:08:00,2009-05-05,332,False,False,True,332.0,332.0,2
2009-05-05 12:09:00,2009-05-05,283,False,False,True,283.0,283.0,2
2009-05-05 12:10:00,2009-05-05,609,False,False,True,609.0,609.0,2
2009-05-05 12:11:00,2009-05-05,472,False,False,True,472.0,472.0,2
2009-05-05 12:12:00,2009-05-05,691,False,False,True,691.0,691.0,2
2009-05-05 12:13:00,2009-05-05,225,False,False,True,225.0,225.0,2
2009-05-05 12:14:00,2009-05-05,520,False,False,True,520.0,520.0,2
2009-05-05 12:15:00,2009-05-05,292,False,False,True,292.0,292.0,2
2009-05-05 12:16:00,2009-05-05,184,False,False,True,184.0,184.0,2
2009-05-05 12:17:00,2009-05-05,429,False,False,True,429.0,429.0,2
2009-05-05 12:18:00,2009-05-05,1335,False,False,True,1335.0,1335.0,2
2009-05-05 12:19:00,2009-05-05,390,False,False,True,390.0,390.0,2
2009-05-05 12:20:00,2009-05-05,415,False,False,True,415.0,415.0,2
2009-05-05 12:21:00,2009-05-05,691,False,False,True,691.0,691.0,2
2009-05-05 12:22:00,2009-05-05,1008,False,False,True,1008.0,1008.0,2
2009-05-05 12:23:00,2009-05-05,1766,False,False,True,1766.0,1766.0,2
2009-05-05 12:24:00,2009-05-05,1107,False,False,True,1107.0,1107.0,2
2009-05-05 12:25:00,2009-05-05,1008,False,False,True,1008.0,1008.0,2
2009-05-05 12:26:00,2009-05-05,1008,False,False,True,1008.0,1008.0,2
2009-05-05 12:27:00,2009-05-05,402,False,False,True,402.0,402.0,2
2009-05-05 12:28:00,2009-05-05,402,False,False,True,402.0,402.0,2
2009-05-05 12:29:00,2009-05-05,1107,False,False,True,1107.0,1107.0,2
2009-05-05 12:30:00,2009-05-05,861,False,False,True,861.0,861.0,2
